Fecha Creación,Mesa,Negocio,No. Factura,Total,Categoría,Producto,Precio de venta,Cantidad,Total,Total Bruto,Impuesto,Valor Descuentos,Promoción,Valor Neto,Costo Promedio,Margen de utilidad ($),Margen de utilidad (%)
16/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2219,"$70,000.00",Helados,Hielo - Mediano,"$12,900.00",2,"$25,800.00","$23,888.89",INC,$0.00,$0.00,"$23,888.89","$4,724.86","$19,164.03",80.22
16/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2219,"$70,000.00",Helados,Monki - Mediano,"$13,900.00",3,"$41,700.00","$38,611.11",INC,$0.00,$0.00,"$38,611.11","$9,001.29","$29,609.82",76.69
24/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4168,"$69,900.00",Toppings,Topping o salsa generico,"$2,500.00",1,"$2,500.00","$2,314.81",INC,$0.00,$0.00,"$2,314.81",$900.00,"$1,414.81",61.12
24/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4168,"$69,900.00",Helados,Monki - Pequeno,"$10,900.00",3,"$32,700.00","$30,277.78",INC,$0.00,$0.00,"$30,277.78","$5,125.89","$25,151.89",83.07
24/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4168,"$69,900.00",Helados,Monki - Mediano,"$13,900.00",2,"$27,800.00","$25,740.74",INC,$0.00,$0.00,"$25,740.74","$6,000.86","$19,739.88",76.69
24/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4168,"$69,900.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
7/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3331,"$69,500.00",Helados,Monki - Mediano,"$13,900.00",5,"$69,500.00","$64,351.85",INC,$0.00,$0.00,"$64,351.85","$15,002.15","$49,349.70",76.69
20/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM103,"$69,000.00",Helados,Monki - Mini,"$6,900.00",10,"$69,000.00","$63,888.89",INC,$0.00,$0.00,"$63,888.89","$16,514.30","$47,374.59",74.15
25/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,781,"$69,000.00",Toppings,Topping o salsa generico,"$2,500.00",1,"$2,500.00","$2,314.81",INC,$0.00,$0.00,"$2,314.81",$900.00,"$1,414.81",61.12
25/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,781,"$69,000.00",Helados,Monki - Grande,"$16,900.00",1,"$16,900.00","$15,648.15",INC,$0.00,$0.00,"$15,648.15","$3,612.83","$12,035.32",76.91
25/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,781,"$69,000.00",Helados,Monki - Mediano,"$13,900.00",2,"$27,800.00","$25,740.74",INC,$0.00,$0.00,"$25,740.74","$6,000.86","$19,739.88",76.69
25/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,781,"$69,000.00",Helados,Monki - Pequeno,"$10,900.00",2,"$21,800.00","$20,185.19",INC,$0.00,$0.00,"$20,185.19","$3,417.26","$16,767.93",83.07
27/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,926,"$69,000.00",Helados,Monki - Pequeno,"$10,900.00",2,"$21,800.00","$20,185.19",INC,$0.00,$0.00,"$20,185.19","$3,417.26","$16,767.93",83.07
27/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,926,"$69,000.00",Helados,Hielo - Mini,"$5,900.00",8,"$47,200.00","$43,703.70",INC,$0.00,$0.00,"$43,703.70","$7,865.04","$35,838.66",82.00
28/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM572,"$67,000.00",Toppings,Topping o salsa generico,"$2,500.00",5,"$12,500.00","$11,574.07",INC,$0.00,$0.00,"$11,574.07","$4,500.00","$7,074.07",61.12
28/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM572,"$67,000.00",Helados,Monki - Pequeno,"$10,900.00",5,"$54,500.00","$50,462.96",INC,$0.00,$0.00,"$50,462.96","$9,484.15","$40,978.81",81.21
31/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5645,"$66,500.00",Helados,Hielo - Mini,"$7,900.00",2,"$15,800.00","$14,629.63",INC,$0.00,$0.00,"$14,629.63","$1,966.26","$12,663.37",86.56
31/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5645,"$66,500.00",Helados,Monki - Mediano,"$14,900.00",1,"$14,900.00","$13,796.30",INC,$0.00,$0.00,"$13,796.30","$3,000.43","$10,795.87",78.25
31/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5645,"$66,500.00",Helados,Monki - Grande,"$17,900.00",2,"$35,800.00","$33,148.15",INC,$0.00,$0.00,"$33,148.15","$7,225.66","$25,922.49",78.20
13/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3645,"$65,600.00",Toppings,Topping o salsa generico,"$2,500.00",4,"$10,000.00","$9,259.26",INC,$0.00,$0.00,"$9,259.26","$3,600.00","$5,659.26",61.12
13/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3645,"$65,600.00",Helados,Monki - Mediano,"$13,900.00",4,"$55,600.00","$51,481.48",INC,$0.00,$0.00,"$51,481.48","$12,001.72","$39,479.76",76.69
29/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4410,"$65,600.00",Helados,Monki - Mediano,"$14,900.00",1,"$14,900.00","$13,796.30",INC,$0.00,$0.00,"$13,796.30","$3,000.43","$10,795.87",78.25
29/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4410,"$65,600.00",Helados,Hielo - Grande,"$17,900.00",1,"$17,900.00","$16,574.07",INC,$0.00,$0.00,"$16,574.07","$3,572.13","$13,001.94",78.45
29/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4410,"$65,600.00",Helados,Hielo - Mediano,"$14,900.00",1,"$14,900.00","$13,796.30",INC,$0.00,$0.00,"$13,796.30","$2,362.43","$11,433.87",82.88
29/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4410,"$65,600.00",Helados,Monki - Grande,"$17,900.00",1,"$17,900.00","$16,574.07",INC,$0.00,$0.00,"$16,574.07","$3,612.83","$12,961.24",78.20
23/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2603,"$65,500.00",Helados,Monki - Pequeno,"$10,900.00",1,"$10,900.00","$10,092.59",INC,$0.00,$0.00,"$10,092.59","$1,708.63","$8,383.96",83.07
23/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2603,"$65,500.00",Helados,Monki - Mediano,"$13,900.00",3,"$41,700.00","$38,611.11",INC,$0.00,$0.00,"$38,611.11","$9,001.29","$29,609.82",76.69
23/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2603,"$65,500.00",Helados,Hielo - Mediano,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,362.43","$9,582.01",80.22
19/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5151,"$65,500.00",Toppings,Topping o salsa generico,"$2,500.00",4,"$10,000.00","$9,259.26",INC,$0.00,$0.00,"$9,259.26","$3,600.00","$5,659.26",61.12
19/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5151,"$65,500.00",Helados,Monki - Pequeno,"$11,900.00",4,"$47,600.00","$44,074.07",INC,$0.00,$0.00,"$44,074.07","$6,834.52","$37,239.55",84.49
19/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5151,"$65,500.00",Helados,Monki - Mini,"$7,900.00",1,"$7,900.00","$7,314.81",INC,$0.00,$0.00,"$7,314.81","$1,558.53","$5,756.28",78.69
19/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,373,"$64,900.00",Toppings,Topping o salsa generico,"$2,500.00",5,"$12,500.00","$11,574.07",INC,$0.00,$0.00,"$11,574.07","$4,500.00","$7,074.07",61.12
19/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,373,"$64,900.00",Helados,Monki - Pequeno,"$10,900.00",1,"$10,900.00","$10,092.59",INC,$0.00,$0.00,"$10,092.59","$1,896.83","$8,195.76",81.21
19/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,373,"$64,900.00",Helados,Monki - Mini,"$6,900.00",4,"$27,600.00","$25,555.56",INC,$0.00,$0.00,"$25,555.56","$6,026.92","$19,528.64",76.42
19/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,373,"$64,900.00",Helados,Monki - Mediano,"$13,900.00",1,"$13,900.00","$12,870.37",INC,$0.00,$0.00,"$12,870.37","$3,000.43","$9,869.94",76.69
1/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM773,"$63,900.00",Toppings,Topping o salsa generico,"$2,500.00",1,"$2,500.00","$2,314.81",INC,$0.00,$0.00,"$2,314.81",$900.00,"$1,414.81",61.12
1/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM773,"$63,900.00",Helados,Vaso de Helado Suave,"$7,900.00",1,"$7,900.00","$7,314.81",INC,$0.00,$0.00,"$7,314.81","$2,806.37","$4,508.45",61.63
1/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM773,"$63,900.00",Helados,Hielo - Pequeno,"$9,900.00",1,"$9,900.00","$9,166.67",INC,$0.00,$0.00,"$9,166.67","$2,147.83","$7,018.84",76.57
1/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM773,"$63,900.00",Helados,Monki - Pequeno,"$10,900.00",4,"$43,600.00","$40,370.37",INC,$0.00,$0.00,"$40,370.37","$7,587.32","$32,783.05",81.21
29/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM640,"$63,600.00",Helados,Monki - Grande,"$16,900.00",2,"$33,800.00","$31,296.30",INC,$0.00,$0.00,"$31,296.30","$7,225.66","$24,070.64",76.91
29/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM640,"$63,600.00",Toppings,Topping o salsa generico,"$2,500.00",2,"$5,000.00","$4,629.63",INC,$0.00,$0.00,"$4,629.63","$1,800.00","$2,829.63",61.12
29/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM640,"$63,600.00",Helados,Monki - Mediano,"$13,900.00",1,"$13,900.00","$12,870.37",INC,$0.00,$0.00,"$12,870.37","$3,000.43","$9,869.94",76.69
29/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM640,"$63,600.00",Helados,Monki - Pequeno,"$10,900.00",1,"$10,900.00","$10,092.59",INC,$0.00,$0.00,"$10,092.59","$1,896.83","$8,195.76",81.21
2/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1495,"$63,500.00",Helados,Monki - Mediano,"$13,900.00",3,"$41,700.00","$38,611.11",INC,$0.00,$0.00,"$38,611.11","$9,001.29","$29,609.82",76.69
2/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1495,"$63,500.00",Helados,Monki - Pequeno,"$10,900.00",2,"$21,800.00","$20,185.19",INC,$0.00,$0.00,"$20,185.19","$3,417.26","$16,767.93",83.07
14/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3713,"$63,500.00",Helados,Monki - Pequeno,"$10,900.00",2,"$21,800.00","$20,185.19",INC,$0.00,$0.00,"$20,185.19","$3,417.26","$16,767.93",83.07
14/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3713,"$63,500.00",Helados,Monki - Mediano,"$13,900.00",3,"$41,700.00","$38,611.11",INC,$0.00,$0.00,"$38,611.11","$9,001.29","$29,609.82",76.69
17/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2301,"$63,400.00",Helados,Monki - Mediano,"$13,900.00",1,"$13,900.00","$12,870.37",INC,$0.00,$0.00,"$12,870.37","$3,000.43","$9,869.94",76.69
17/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2301,"$63,400.00",Helados,Cono,"$3,900.00",1,"$3,900.00","$3,611.11",INC,$0.00,$0.00,"$3,611.11","$1,314.04","$2,297.07",63.61
17/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2301,"$63,400.00",Helados,Monki - Pequeno,"$10,900.00",3,"$32,700.00","$30,277.78",INC,$0.00,$0.00,"$30,277.78","$5,125.89","$25,151.89",83.07
17/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2301,"$63,400.00",Helados,Hielo - Mediano,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,362.43","$9,582.01",80.22
7/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3311,"$63,400.00",Helados,Monki - Pequeno,"$10,900.00",4,"$43,600.00","$40,370.37",INC,$0.00,$0.00,"$40,370.37","$6,834.52","$33,535.85",83.07
7/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3311,"$63,400.00",Helados,Hielo - Pequeno,"$9,900.00",2,"$19,800.00","$18,333.33",INC,$0.00,$0.00,"$18,333.33","$4,295.66","$14,037.67",76.57
28/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM564,"$63,200.00",Helados,Monki - Pequeno,"$10,900.00",2,"$21,800.00","$20,185.19",INC,$0.00,$0.00,"$20,185.19","$3,793.66","$16,391.53",81.21
28/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM564,"$63,200.00",Helados,Monki - Mini,"$6,900.00",6,"$41,400.00","$38,333.33",INC,$0.00,$0.00,"$38,333.33","$9,040.38","$29,292.95",76.42
26/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5487,"$63,200.00",Helados,Monki - Mediano,"$14,900.00",1,"$14,900.00","$13,796.30",INC,$0.00,$0.00,"$13,796.30","$3,000.43","$10,795.87",78.25
26/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5487,"$63,200.00",Toppings,Topping o salsa generico,"$2,500.00",5,"$12,500.00","$11,574.07",INC,$0.00,$0.00,"$11,574.07","$4,500.00","$7,074.07",61.12
26/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5487,"$63,200.00",Helados,Monki - Grande,"$17,900.00",2,"$35,800.00","$33,148.15",INC,$0.00,$0.00,"$33,148.15","$7,225.66","$25,922.49",78.20
1/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5692,"$63,200.00",Helados,Monki - Mediano,"$14,900.00",1,"$14,900.00","$13,796.30",INC,$0.00,$0.00,"$13,796.30","$3,000.43","$10,795.87",78.25
1/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5692,"$63,200.00",Toppings,Topping o salsa generico,"$2,500.00",5,"$12,500.00","$11,574.07",INC,$0.00,$0.00,"$11,574.07","$4,500.00","$7,074.07",61.12
1/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5692,"$63,200.00",Helados,Monki - Grande,"$17,900.00",2,"$35,800.00","$33,148.15",INC,$0.00,$0.00,"$33,148.15","$7,225.66","$25,922.49",78.20
6/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3273,"$62,600.00",Helados,Monki - Mediano,"$13,900.00",3,"$41,700.00","$38,611.11",INC,$0.00,$0.00,"$38,611.11","$9,001.29","$29,609.82",76.69
6/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3273,"$62,600.00",Toppings,Topping o salsa generico,"$2,500.00",4,"$10,000.00","$9,259.26",INC,$0.00,$0.00,"$9,259.26","$3,600.00","$5,659.26",61.12
6/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3273,"$62,600.00",Helados,Monki - Pequeno,"$10,900.00",1,"$10,900.00","$10,092.59",INC,$0.00,$0.00,"$10,092.59","$1,708.63","$8,383.96",83.07
19/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5221,"$62,600.00",Helados,Monki - Grande,"$17,900.00",1,"$17,900.00","$16,574.07",INC,$0.00,$0.00,"$16,574.07","$3,612.83","$12,961.24",78.20
19/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5221,"$62,600.00",Helados,Monki - Mediano,"$14,900.00",3,"$44,700.00","$41,388.89",INC,$0.00,$0.00,"$41,388.89","$9,001.29","$32,387.60",78.25
20/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,540,"$62,400.00",Helados,Monki - Pequeno,"$10,900.00",5,"$54,500.00","$50,462.96",INC,$0.00,$0.00,"$50,462.96","$9,484.15","$40,978.81",81.21
20/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,540,"$62,400.00",Helados,Vaso de Helado Suave,"$7,900.00",1,"$7,900.00","$7,314.81",INC,$0.00,$0.00,"$7,314.81","$2,806.37","$4,508.45",61.63
9/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1859,"$62,400.00",Helados,Vaso de Helado Suave,"$7,900.00",2,"$15,800.00","$14,629.63",INC,$0.00,$0.00,"$14,629.63","$5,312.73","$9,316.90",63.69
9/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1859,"$62,400.00",Helados,Monki - Mediano,"$13,900.00",1,"$13,900.00","$12,870.37",INC,$0.00,$0.00,"$12,870.37","$3,000.43","$9,869.94",76.69
9/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1859,"$62,400.00",Helados,Monki - Pequeno,"$10,900.00",3,"$32,700.00","$30,277.78",INC,$0.00,$0.00,"$30,277.78","$5,125.89","$25,151.89",83.07
16/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2249,"$61,500.00",Helados,Monki - Mediano,"$13,900.00",1,"$13,900.00","$12,870.37",INC,$0.00,$0.00,"$12,870.37","$3,000.43","$9,869.94",76.69
16/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2249,"$61,500.00",Helados,Sundae de amarena,"$12,900.00",2,"$25,800.00","$23,888.89",INC,$0.00,$0.00,"$23,888.89","$7,304.06","$16,584.83",69.42
16/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2249,"$61,500.00",Helados,Monki - Pequeno,"$10,900.00",2,"$21,800.00","$20,185.19",INC,$0.00,$0.00,"$20,185.19","$3,417.26","$16,767.93",83.07
27/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4257,"$61,500.00",Toppings,Topping o salsa generico,"$2,500.00",2,"$5,000.00","$4,629.63",INC,$0.00,$0.00,"$4,629.63","$1,800.00","$2,829.63",61.12
27/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4257,"$61,500.00",Helados,Monki - Pequeno,"$11,900.00",4,"$47,600.00","$44,074.07",INC,$0.00,$0.00,"$44,074.07","$6,834.52","$37,239.55",84.49
27/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4257,"$61,500.00",Helados,Vaso pequeno de Helado Suave,"$8,900.00",1,"$8,900.00","$8,240.74",INC,$0.00,$0.00,"$8,240.74","$2,656.37","$5,584.38",67.77
5/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4658,"$61,500.00",Helados,Hielo - Mini,"$7,900.00",1,"$7,900.00","$7,314.81",INC,$0.00,$0.00,"$7,314.81",$983.13,"$6,331.68",86.56
5/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4658,"$61,500.00",Helados,Monki - Mediano,"$14,900.00",2,"$29,800.00","$27,592.59",INC,$0.00,$0.00,"$27,592.59","$6,000.86","$21,591.73",78.25
5/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4658,"$61,500.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
30/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5585,"$61,200.00",Toppings,Topping o salsa generico,"$2,500.00",3,"$7,500.00","$6,944.44",INC,$0.00,$0.00,"$6,944.44","$2,700.00","$4,244.44",61.12
30/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5585,"$61,200.00",Helados,Monki - Grande,"$17,900.00",3,"$53,700.00","$49,722.22",INC,$0.00,$0.00,"$49,722.22","$10,838.49","$38,883.73",78.20
12/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4930,"$61,000.00",Toppings,Topping o salsa generico,"$2,500.00",1,"$2,500.00","$2,314.81",INC,$0.00,$0.00,"$2,314.81",$900.00,"$1,414.81",61.12
12/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4930,"$61,000.00",Helados,Hielo - Mini,"$7,900.00",1,"$7,900.00","$7,314.81",INC,$0.00,$0.00,"$7,314.81",$983.13,"$6,331.68",86.56
12/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4930,"$61,000.00",Helados,Hielo - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$2,147.83","$8,870.69",80.51
12/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4930,"$61,000.00",Helados,Monki - Mediano,"$14,900.00",1,"$14,900.00","$13,796.30",INC,$0.00,$0.00,"$13,796.30","$3,000.43","$10,795.87",78.25
12/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4930,"$61,000.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
24/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2675,"$60,700.00",Toppings,Topping o salsa generico,"$2,500.00",4,"$10,000.00","$9,259.26",INC,$0.00,$0.00,"$9,259.26","$3,600.00","$5,659.26",61.12
24/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2675,"$60,700.00",Helados,Monki - Grande,"$16,900.00",3,"$50,700.00","$46,944.44",INC,$0.00,$0.00,"$46,944.44","$10,838.49","$36,105.95",76.91
10/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1998,"$60,600.00",Toppings,Topping o salsa generico,"$2,500.00",2,"$5,000.00","$4,629.63",INC,$0.00,$0.00,"$4,629.63","$1,800.00","$2,829.63",61.12
10/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1998,"$60,600.00",Helados,Monki - Mediano,"$13,900.00",4,"$55,600.00","$51,481.48",INC,$0.00,$0.00,"$51,481.48","$12,001.72","$39,479.76",76.69
5/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4662,"$60,600.00",Helados,Monki - Mediano,"$14,900.00",2,"$29,800.00","$27,592.59",INC,$0.00,$0.00,"$27,592.59","$6,000.86","$21,591.73",78.25
5/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4662,"$60,600.00",Toppings,Topping o salsa generico,"$2,500.00",2,"$5,000.00","$4,629.63",INC,$0.00,$0.00,"$4,629.63","$1,800.00","$2,829.63",61.12
5/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4662,"$60,600.00",Helados,Sundae de amarena,"$12,900.00",2,"$25,800.00","$23,888.89",INC,$0.00,$0.00,"$23,888.89","$7,304.06","$16,584.83",69.42
27/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM499,"$59,600.00",Helados,Monki - Pequeno,"$10,900.00",2,"$21,800.00","$20,185.19",INC,$0.00,$0.00,"$20,185.19","$3,793.66","$16,391.53",81.21
27/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM499,"$59,600.00",Toppings,Topping o salsa generico,"$2,500.00",4,"$10,000.00","$9,259.26",INC,$0.00,$0.00,"$9,259.26","$3,600.00","$5,659.26",61.12
27/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM499,"$59,600.00",Helados,Monki - Mediano,"$13,900.00",2,"$27,800.00","$25,740.74",INC,$0.00,$0.00,"$25,740.74","$6,000.86","$19,739.88",76.69
27/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,947,"$59,600.00",Helados,Monki - Pequeno,"$10,900.00",2,"$21,800.00","$20,185.19",INC,$0.00,$0.00,"$20,185.19","$3,417.26","$16,767.93",83.07
27/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,947,"$59,600.00",Toppings,Topping o salsa generico,"$2,500.00",4,"$10,000.00","$9,259.26",INC,$0.00,$0.00,"$9,259.26","$3,600.00","$5,659.26",61.12
27/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,947,"$59,600.00",Helados,Monki - Mediano,"$13,900.00",2,"$27,800.00","$25,740.74",INC,$0.00,$0.00,"$25,740.74","$6,000.86","$19,739.88",76.69
1/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5678,"$59,600.00",Helados,Hielo - Mediano,"$14,900.00",1,"$14,900.00","$13,796.30",INC,$0.00,$0.00,"$13,796.30","$2,362.43","$11,433.87",82.88
1/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5678,"$59,600.00",Helados,Monki - Mediano,"$14,900.00",3,"$44,700.00","$41,388.89",INC,$0.00,$0.00,"$41,388.89","$9,001.29","$32,387.60",78.25
2/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5753,"$59,600.00",Helados,Monki - Mediano,"$14,900.00",4,"$59,600.00","$55,185.19",INC,$0.00,$0.00,"$55,185.19","$12,001.72","$43,183.47",78.25
23/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2614,"$59,500.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
23/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2614,"$59,500.00",Helados,Monki - Mediano,"$13,900.00",3,"$41,700.00","$38,611.11",INC,$0.00,$0.00,"$38,611.11","$9,001.29","$29,609.82",76.69
23/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2614,"$59,500.00",Helados,Monki - Pequeno,"$10,900.00",1,"$10,900.00","$10,092.59",INC,$0.00,$0.00,"$10,092.59","$1,708.63","$8,383.96",83.07
31/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5614,"$59,500.00",Helados,Monki - Pequeno,"$11,900.00",5,"$59,500.00","$55,092.59",INC,$0.00,$0.00,"$55,092.59","$8,543.15","$46,549.44",84.49
19/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5171,"$59,300.00",Helados,Monki - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$1,708.63","$9,309.89",84.49
19/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5171,"$59,300.00",Helados,Monki - Mini,"$7,900.00",6,"$47,400.00","$43,888.89",INC,$0.00,$0.00,"$43,888.89","$9,351.18","$34,537.71",78.69
26/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5474,"$59,300.00",Helados,Monki - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$1,708.63","$9,309.89",84.49
26/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5474,"$59,300.00",Helados,Monki - Mini,"$7,900.00",6,"$47,400.00","$43,888.89",INC,$0.00,$0.00,"$43,888.89","$9,351.18","$34,537.71",78.69
16/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,265,"$59,100.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
16/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,265,"$59,100.00",Toppings,Topping o salsa generico,"$2,500.00",3,"$7,500.00","$6,944.44",INC,$0.00,$0.00,"$6,944.44","$2,700.00","$4,244.44",61.12
